::ffff:10.0.0.106 - - [08/Apr/2022:09:36:47 +0000] "GET /api/v1/categories HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:09:36:48 +0000] "GET /api/v1/categories/62076b9c55fb1175fe77fe34/foods?limit=30 HTTP/1.1" 200 7446 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:09:36:48 +0000] "GET /api/v1/categories/62021969264a61cb2f1cacac/foods?limit=30 HTTP/1.1" 200 104 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:09:36:48 +0000] "GET /api/v1/categories/6202279d264a61cb2f1cacaf/foods?limit=30 HTTP/1.1" 200 104 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:09:36:48 +0000] "GET /api/v1/categories/6204ac201b839168eb40bea5/foods?limit=30 HTTP/1.1" 200 104 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:09:37:16 +0000] "POST /api/v1/users/login HTTP/1.1" 200 442 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:09:37:19 +0000] "GET /api/v1/categories HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:03:00 +0000] "GET /api/v1/categories HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:03:40 +0000] "GET /api/v1/categories HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:03:41 +0000] "GET /api/v1/categories/6202279d264a61cb2f1cacaf/foods?limit=30 HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:03:41 +0000] "GET /api/v1/categories/62076b9c55fb1175fe77fe34/foods?limit=30 HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:03:41 +0000] "GET /api/v1/categories/62021969264a61cb2f1cacac/foods?limit=30 HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:03:41 +0000] "GET /api/v1/categories/6204ac201b839168eb40bea5/foods?limit=30 HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:03:50 +0000] "GET /api/v1/categories HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:05:54 +0000] "GET /api/v1/categories HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:05:54 +0000] "GET /api/v1/categories/62076b9c55fb1175fe77fe34/foods?limit=30 HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:05:54 +0000] "GET /api/v1/categories/62021969264a61cb2f1cacac/foods?limit=30 HTTP/1.1" 304 - "-" "okhttp/3.14.9"
